"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 0.987903441355704 0.962910954536379 1.01157043316115
"1972" 0.953958333737413 0.885240896302813 1.00905962870206
"1973" 0.948274994423184 0.87588579154712 1.00899156896268
"1974" 0.941894076998567 0.869248528835805 1.00536953497928
"1975" 0.935655966591455 0.862458101174212 1.0014722969938
"1976" 0.934325883583942 0.856720279808129 1.0048502040844
"1977" 0.934245605013359 0.852733133390141 1.01085987009467
"1978" 0.906167406800111 0.824887326574393 0.984290826418448
"1979" 0.891744173381208 0.809302712759863 0.970666643778263
"1980" 0.869953613432342 0.785021744720548 0.955189265010909
"1981" 0.834709384727492 0.747520931667369 0.923220213364185
"1982" 0.802641149639365 0.715286601781747 0.893827603258567
"1983" 0.790586831866362 0.703918302513984 0.881657563804214
"1984" 0.754560640967195 0.669181282926133 0.842741481366675
"1985" 0.710171414705266 0.62673700676537 0.796333142344971
"1986" 0.690867016819287 0.608711947493577 0.774747968684102
"1987" 0.66060426096138 0.580993871402471 0.742213110590206
"1988" 0.630217971108549 0.5515854401261 0.711517903360705
"1989" 0.628933223100791 0.548772286689598 0.714411505804425
"1990" 0.635285270206394 0.553842185004604 0.722943981770209
"1991" 0.636281267750874 0.553723259059327 0.725404818661035
"1992" 0.624986931210259 0.543032771818699 0.713179472853289
"1993" 0.619710866020768 0.536276376067283 0.711898853240943
"1994" 0.59775871412334 0.514554331403998 0.691826885740319
"1995" 0.582857411300302 0.499225711793863 0.676481806391909
"1996" 0.580684471578139 0.496641236668866 0.673732212942011
"1997" 0.581431388241256 0.496045778504174 0.676742500525569
"1998" 0.573686043378881 0.487512273968183 0.669426636216128
"1999" 0.579984454752558 0.492157018511647 0.677911279128514
"2000" 0.563012051969173 0.476048992461318 0.659142417348614
"2001" 0.562311556426998 0.473291509540501 0.659820661379563
"2002" 0.558800730871192 0.470193703976973 0.657851855859041
"2003" 0.547369740365414 0.460455533777731 0.647043842817021
"2004" 0.540229884461352 0.452952009234581 0.641544007714156
"2005" 0.540725126799341 0.452883075552601 0.6432115875888
"2006" 0.525546129964654 0.439117381788866 0.626211934722089
"2007" 0.525268821376334 0.436916697029971 0.628712213951029
"2008" 0.521496181222375 0.431479360040839 0.627834676320746
"2009" 0.504122646298666 0.415431556357546 0.610071850264473
"2010" 0.510741400272432 0.419965229462628 0.619218668799636
"2011" 0.516010764414557 0.421214974245277 0.626982937546225
"2012" 0.521043673478141 0.423359429442532 0.636909644088283
"2013" 0.526686242443848 0.425599610009879 0.646135235881749
"2014" 0.517694188566246 0.415650581760392 0.639907000237286
"2015" 0.524067003420608 0.420683336750208 0.649996172190032
"2016" 0.517824077191547 0.41224984250926 0.649457697685306
