"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 0.985029638994113 0.970124101959656 1.00039294275507
"1972" 0.969096462259052 0.939011663547931 0.995845266571094
"1973" 0.950786828979921 0.91426161165778 0.986621844629711
"1974" 0.932997098522709 0.890415801024096 0.975731011197728
"1975" 0.931287952461559 0.880040384366497 0.984020009987666
"1976" 0.915017873518644 0.861097356429484 0.971449987543297
"1977" 0.892857131573295 0.838203469762174 0.949223225195316
"1978" 0.864694106815389 0.810865384488683 0.920788687159138
"1979" 0.839434440734041 0.786555363131204 0.895087976608832
"1980" 0.817947346493215 0.76381955533347 0.874661101657091
"1981" 0.795894507092974 0.741053675881646 0.853210848385172
"1982" 0.772915171760649 0.717645128082221 0.831781208267781
"1983" 0.741384994816502 0.686551264123491 0.800522286301158
"1984" 0.717688791078275 0.661299596071653 0.779418860944547
"1985" 0.697023989579519 0.639849239244128 0.760337788896066
"1986" 0.679653299806183 0.621862299715258 0.744793258625715
"1987" 0.658092357749661 0.601650236631019 0.722297485410143
"1988" 0.637815513403779 0.581240292014161 0.700796227092177
"1989" 0.635425177358343 0.576750501594601 0.700203851875632
"1990" 0.632597586971314 0.573555276544091 0.698182410352441
"1991" 0.617542601554594 0.557983426262227 0.683545194955393
"1992" 0.597483877492671 0.539300677551674 0.661221681892648
"1993" 0.584032581457291 0.526425306347767 0.647101125195887
"1994" 0.568268896238834 0.512186859438274 0.630588575795597
"1995" 0.55256280029685 0.498029549348395 0.612772552347346
"1996" 0.536567716603809 0.482647500360624 0.596446830970578
"1997" 0.521203939077172 0.468436630894474 0.580204572220478
"1998" 0.510907639302808 0.458834167022688 0.568500750502335
"1999" 0.497887508219828 0.446847210559822 0.555406034538354
"2000" 0.487880339122238 0.437506349688497 0.545164824559092
"2001" 0.475684524546472 0.425819617646983 0.532265045634627
"2002" 0.457412383861524 0.407564665293798 0.512598096826868
"2003" 0.450922197652772 0.401746868003513 0.505797378366635
"2004" 0.455631266567848 0.404753711335793 0.512532665671508
"2005" 0.452641219729175 0.400629446682918 0.510230126591837
"2006" 0.441681190441699 0.390471405876888 0.499952796415594
"2007" 0.434526008218679 0.382054524264681 0.493669221114533
"2008" 0.423532697461148 0.372186823486788 0.481583401482953
"2009" 0.410267581560811 0.360315079028901 0.467467984185782
"2010" 0.398402805340158 0.349427172620214 0.453547082825229
"2011" 0.385040052012519 0.336710975856382 0.440188105589259
"2012" 0.376941652668823 0.328984543828924 0.431867206373636
"2013" 0.371605014290651 0.32359762415016 0.425805912848826
"2014" 0.368072995207253 0.319562023554257 0.422614437541879
"2015" 0.369634136329335 0.320513526494908 0.424749324468708
"2016" 0.370453800079892 0.320865725300734 0.426578929027296
"2017" 0.360953713978129 0.31209817395341 0.416922571100639
